controller,severity,preload,afterload,load_stress,run,MAP RMSE (mmHg),Unsafe Event Rate (%)
Fixed-speed baseline,Moderate,Low,Elevated,1.972308292331602,9,12.501658975201682,15.947465907013804
Fixed-speed baseline,Moderate,Low,Elevated,1.972308292331602,10,11.953819799814111,16.119534339936557
Fixed-speed baseline,Moderate,Low,High,2.701851217221259,1,17.283148954373505,19.078593580136996
Fixed-speed baseline,Moderate,Low,High,2.701851217221259,2,14.426368147229956,22.28623758941084
Fixed-speed baseline,Moderate,Low,High,2.701851217221259,3,14.17106347294645,20.717262121440072
Fixed-speed baseline,Moderate,Low,High,2.701851217221259,4,13.882032096404457,21.93805484788666
Fixed-speed baseline,Moderate,Low,High,2.701851217221259,5,16.519491427825624,20.862076121856674
Fixed-speed baseline,Moderate,Low,High,2.701851217221259,6,15.053213247036101,20.14946202342202
Fixed-speed baseline,Moderate,Low,High,2.701851217221259,7,18.197629833525422,23.423450506110488
Fixed-speed baseline,Moderate,Low,High,2.701851217221259,8,18.16147905109009,20.361586223113235
Fixed-speed baseline,Moderate,Low,High,2.701851217221259,9,19.07445602255675,21.642093477110166
Fixed-speed baseline,Moderate,Low,High,2.701851217221259,10,14.21138329082119,27.46918288836906
Fixed-speed baseline,Moderate,Reduced,Low,1.5264337522473748,1,11.743094718594135,16.068601497108077
Fixed-speed baseline,Moderate,Reduced,Low,1.5264337522473748,2,11.789525594829595,18.602009120950715
Fixed-speed baseline,Moderate,Reduced,Low,1.5264337522473748,3,11.10868763956847,15.789127921479816
Fixed-speed baseline,Moderate,Reduced,Low,1.5264337522473748,4,15.705124985417505,11.435684857769935
Fixed-speed baseline,Moderate,Reduced,Low,1.5264337522473748,5,14.07719873763043,18.708185845548474
Fixed-speed baseline,Moderate,Reduced,Low,1.5264337522473748,6,15.50401620291709,13.180237514110006
Fixed-speed baseline,Moderate,Reduced,Low,1.5264337522473748,7,12.98317274233305,17.709748059755476
Fixed-speed baseline,Moderate,Reduced,Low,1.5264337522473748,8,10.767184606370515,12.047048898952628
Fixed-speed baseline,Moderate,Reduced,Low,1.5264337522473748,9,13.546435693647108,16.33153500419751
Fixed-speed baseline,Moderate,Reduced,Low,1.5264337522473748,10,16.156014202627574,15.895641452202389
Fixed-speed baseline,Moderate,Reduced,Reduced,1.0,1,13.434169583144499,13.497736617474088
Fixed-speed baseline,Moderate,Reduced,Reduced,1.0,2,11.07360469947048,14.979556887810038
Fixed-speed baseline,Moderate,Reduced,Reduced,1.0,3,11.375920946973464,11.551704023883314
Fixed-speed baseline,Moderate,Reduced,Reduced,1.0,4,11.137631712159084,15.651039090408574
Fixed-speed baseline,Moderate,Reduced,Reduced,1.0,5,12.399586218986498,13.616574682433164
Fixed-speed baseline,Moderate,Reduced,Reduced,1.0,6,9.113868274269397,14.073561730727132
Fixed-speed baseline,Moderate,Reduced,Reduced,1.0,7,10.13871537886616,12.126333786147166
Fixed-speed baseline,Moderate,Reduced,Reduced,1.0,8,8.978634684967197,14.958591434187317
Fixed-speed baseline,Moderate,Reduced,Reduced,1.0,9,10.331895791455112,16.97175013420997
Fixed-speed baseline,Moderate,Reduced,Reduced,1.0,10,11.23661422234414,12.596388507844283
Fixed-speed baseline,Moderate,Reduced,Normal,0.8,1,9.604732363448491,10.74858119165561
Fixed-speed baseline,Moderate,Reduced,Normal,0.8,2,9.009850885472403,16.070271320006093
Fixed-speed baseline,Moderate,Reduced,Normal,0.8,3,10.010404699468264,12.680180375509032
Fixed-speed baseline,Moderate,Reduced,Normal,0.8,4,12.59361114982293,13.833141687974585
Fixed-speed baseline,Moderate,Reduced,Normal,0.8,5,10.665065439922017,13.549220578199384
Fixed-speed baseline,Moderate,Reduced,Normal,0.8,6,11.442844456852155,13.783438169968019
Fixed-speed baseline,Moderate,Reduced,Normal,0.8,7,9.876461092089386,14.56385203641255
Fixed-speed baseline,Moderate,Reduced,Normal,0.8,8,8.995630129565804,13.816414453121986
Fixed-speed baseline,Moderate,Reduced,Normal,0.8,9,8.82390431977278,14.397022579452514
Fixed-speed baseline,Moderate,Reduced,Normal,0.8,10,9.097773015592795,13.282714756820562
Fixed-speed baseline,Moderate,Reduced,Elevated,1.2806248474865698,1,13.368663728038014,16.108147096649112
Fixed-speed baseline,Moderate,Reduced,Elevated,1.2806248474865698,2,11.898278595416885,14.554137381591824
Fixed-speed baseline,Moderate,Reduced,Elevated,1.2806248474865698,3,14.479525075915731,15.36322064782086
Fixed-speed baseline,Moderate,Reduced,Elevated,1.2806248474865698,4,12.182128406372936,13.7365963790621
Fixed-speed baseline,Moderate,Reduced,Elevated,1.2806248474865698,5,11.321311620187082,17.425614515860076
Fixed-speed baseline,Moderate,Reduced,Elevated,1.2806248474865698,6,14.299603828424598,11.796421226563037
Fixed-speed baseline,Moderate,Reduced,Elevated,1.2806248474865698,7,12.883541639099146,13.08212314303148
Fixed-speed baseline,Moderate,Reduced,Elevated,1.2806248474865698,8,13.642874380568617,20.30734530470143
Fixed-speed baseline,Moderate,Reduced,Elevated,1.2806248474865698,9,11.008032843203726,12.71797236156678
Fixed-speed baseline,Moderate,Reduced,Elevated,1.2806248474865698,10,13.477171157316592,15.610223440599059
Fixed-speed baseline,Moderate,Reduced,High,2.247220505424423,1,16.56301869564152,22.846790398300232
Fixed-speed baseline,Moderate,Reduced,High,2.247220505424423,2,17.361522490926536,15.938617274609756
Fixed-speed baseline,Moderate,Reduced,High,2.247220505424423,3,15.95098145856832,16.361637219565463
Fixed-speed baseline,Moderate,Reduced,High,2.247220505424423,4,16.55526639027633,20.378911906747373
Fixed-speed baseline,Moderate,Reduced,High,2.247220505424423,5,17.055646310840263,18.80658293998546
Fixed-speed baseline,Moderate,Reduced,High,2.247220505424423,6,14.466751698306519,18.469830919178687
Fixed-speed baseline,Moderate,Reduced,High,2.247220505424423,7,13.02114907662786,11.00930995682941
Fixed-speed baseline,Moderate,Reduced,High,2.247220505424423,8,19.13269889132963,15.556872393064324
Fixed-speed baseline,Moderate,Reduced,High,2.247220505424423,9,13.434231094086133,19.502452131677305
Fixed-speed baseline,Moderate,Reduced,High,2.247220505424423,10,13.946771026026882,21.75118839045736
Fixed-speed baseline,Moderate,Normal,Low,1.3,1,12.27906756192222,13.870298355398399
Fixed-speed baseline,Moderate,Normal,Low,1.3,2,9.945327916612374,18.34803248016583
Fixed-speed baseline,Moderate,Normal,Low,1.3,3,11.165641797603842,15.920634681095732
Fixed-speed baseline,Moderate,Normal,Low,1.3,4,9.827854049217486,17.227216026077937
Fixed-speed baseline,Moderate,Normal,Low,1.3,5,10.930652151764944,12.680157996410419
Fixed-speed baseline,Moderate,Normal,Low,1.3,6,12.538047537125827,17.009050730841075
Fixed-speed baseline,Moderate,Normal,Low,1.3,7,11.614348872337716,17.063658984520746
Fixed-speed baseline,Moderate,Normal,Low,1.3,8,11.352611280111327,11.23546215524863
Fixed-speed baseline,Moderate,Normal,Low,1.3,9,10.22567720381385,17.099318045889635
Fixed-speed baseline,Moderate,Normal,Low,1.3,10,11.757403147648619,11.656690473922271
Fixed-speed baseline,Moderate,Normal,Reduced,0.6,1,7.431098928788939,13.560721094227738
Fixed-speed baseline,Moderate,Normal,Reduced,0.6,2,9.555394317346783,12.31972994773871
Fixed-speed baseline,Moderate,Normal,Reduced,0.6,3,9.465741609936119,10.822992427628352
Fixed-speed baseline,Moderate,Normal,Reduced,0.6,4,10.757212975751058,14.333264709401659
Fixed-speed baseline,Moderate,Normal,Reduced,0.6,5,10.324030153093682,10.642880614956221
Fixed-speed baseline,Moderate,Normal,Reduced,0.6,6,7.150678594266418,13.94865030583486
Fixed-speed baseline,Moderate,Normal,Reduced,0.6,7,10.787015238829023,12.500797785843984
Fixed-speed baseline,Moderate,Normal,Reduced,0.6,8,9.827143019434974,10.028460097377701
Fixed-speed baseline,Moderate,Normal,Reduced,0.6,9,10.127442768153518,11.458916751101981
Fixed-speed baseline,Moderate,Normal,Reduced,0.6,10,6.49303784064019,12.694531143023958
Fixed-speed baseline,Moderate,Normal,Normal,0.0,1,8.594636091334307,9.378319980204875
Fixed-speed baseline,Moderate,Normal,Normal,0.0,2,7.787543639038149,8.300604969440313
Fixed-speed baseline,Moderate,Normal,Normal,0.0,3,8.475564103277922,9.174206987757001
Fixed-speed baseline,Moderate,Normal,Normal,0.0,4,8.051335447655593,10.250305323181053
Fixed-speed baseline,Moderate,Normal,Normal,0.0,5,6.158148139635277,10.492444321385106
Fixed-speed baseline,Moderate,Normal,Normal,0.0,6,6.9355588111226,10.509229471900337
Fixed-speed baseline,Moderate,Normal,Normal,0.0,7,7.686509396565912,12.362203948795216
Fixed-speed baseline,Moderate,Normal,Normal,0.0,8,7.053540288448363,10.956906920425924
Fixed-speed baseline,Moderate,Normal,Normal,0.0,9,7.5615527061647425,12.722298811474065
Fixed-speed baseline,Moderate,Normal,Normal,0.0,10,8.144140202899575,11.387083458081886
Fixed-speed baseline,Moderate,Normal,Elevated,1.0,1,12.547542006655464,12.046837475527507
Fixed-speed baseline,Moderate,Normal,Elevated,1.0,2,10.347771093678052,12.695105404260655
Fixed-speed baseline,Moderate,Normal,Elevated,1.0,3,11.908839561534856,14.758359021471149
Fixed-speed baseline,Moderate,Normal,Elevated,1.0,4,11.766088695986666,16.42272494725171
Fixed-speed baseline,Moderate,Normal,Elevated,1.0,5,10.839924791065284,10.79876029170486
Fixed-speed baseline,Moderate,Normal,Elevated,1.0,6,10.093816288243737,9.648426169006703
Fixed-speed baseline,Moderate,Normal,Elevated,1.0,7,11.027353982332487,13.384847815608689
Fixed-speed baseline,Moderate,Normal,Elevated,1.0,8,11.306976602672663,9.265453424790536
Fixed-speed baseline,Moderate,Normal,Elevated,1.0,9,11.244545019891847,14.59320643024173
Fixed-speed baseline,Moderate,Normal,Elevated,1.0,10,9.734626236824546,19.080008644500467
Fixed-speed baseline,Moderate,Normal,High,2.1,1,14.83472808017348,22.328444281902076
Fixed-speed baseline,Moderate,Normal,High,2.1,2,13.463003133135537,18.529724357218782
Fixed-speed baseline,Moderate,Normal,High,2.1,3,17.39061020838256,22.456767513782562
Fixed-speed baseline,Moderate,Normal,High,2.1,4,13.421720733983639,15.173225794473941
Fixed-speed baseline,Moderate,Normal,High,2.1,5,18.04922504612252,17.32444994927481
Fixed-speed baseline,Moderate,Normal,High,2.1,6,13.240529208600083,17.791475228021504
Fixed-speed baseline,Moderate,Normal,High,2.1,7,12.557004567660686,16.609770927509025
Fixed-speed baseline,Moderate,Normal,High,2.1,8,18.25810904389554,17.566059065329743
Fixed-speed baseline,Moderate,Normal,High,2.1,9,14.775243682269474,18.642768429496627
Fixed-speed baseline,Moderate,Normal,High,2.1,10,13.108783280979962,18.87796540068212
Fixed-speed baseline,Moderate,Elevated,Low,1.5811388300841898,1,13.923378209504637,16.621096135992794
Fixed-speed baseline,Moderate,Elevated,Low,1.5811388300841898,2,12.603581562524486,14.697171569281851
Fixed-speed baseline,Moderate,Elevated,Low,1.5811388300841898,3,14.291535530805227,14.176305860466764
Fixed-speed baseline,Moderate,Elevated,Low,1.5811388300841898,4,12.077326380966962,18.129803061590064
Fixed-speed baseline,Moderate,Elevated,Low,1.5811388300841898,5,12.556444246273491,11.985837817904663
Fixed-speed baseline,Moderate,Elevated,Low,1.5811388300841898,6,13.988595596610912,15.240862448543288
Fixed-speed baseline,Moderate,Elevated,Low,1.5811388300841898,7,12.055743339916438,15.076296794423044
Fixed-speed baseline,Moderate,Elevated,Low,1.5811388300841898,8,12.146670613470103,16.72395184866896
Fixed-speed baseline,Moderate,Elevated,Low,1.5811388300841898,9,13.337595464359955,19.653776860353723
Fixed-speed baseline,Moderate,Elevated,Low,1.5811388300841898,10,13.198652284247736,17.874711919269192
Fixed-speed baseline,Moderate,Elevated,Reduced,1.0816653826391966,1,10.457969987598364,13.148967469802994
Fixed-speed baseline,Moderate,Elevated,Reduced,1.0816653826391966,2,11.872117009581007,14.335159266895268
Fixed-speed baseline,Moderate,Elevated,Reduced,1.0816653826391966,3,11.704191216333902,12.388679586470039
Fixed-speed baseline,Moderate,Elevated,Reduced,1.0816653826391966,4,12.926550681556547,14.058363278414836
Fixed-speed baseline,Moderate,Elevated,Reduced,1.0816653826391966,5,10.865931660715608,13.748030116889312
Fixed-speed baseline,Moderate,Elevated,Reduced,1.0816653826391966,6,11.803237202166779,14.415622060584639
Fixed-speed baseline,Moderate,Elevated,Reduced,1.0816653826391966,7,10.688993702077902,12.00205242592477
Fixed-speed baseline,Moderate,Elevated,Reduced,1.0816653826391966,8,10.551842406947904,14.56698458250139
Fixed-speed baseline,Moderate,Elevated,Reduced,1.0816653826391966,9,12.98326884243448,13.921478064708976
Fixed-speed baseline,Moderate,Elevated,Reduced,1.0816653826391966,10,11.03486058742407,13.148705562441648
Fixed-speed baseline,Moderate,Elevated,Normal,0.9,1,11.005220253115596,13.665093865894391
Fixed-speed baseline,Moderate,Elevated,Normal,0.9,2,10.059089167464,13.724911302594316
Fixed-speed baseline,Moderate,Elevated,Normal,0.9,3,11.706849739615231,15.657631389724008
Fixed-speed baseline,Moderate,Elevated,Normal,0.9,4,11.322934069021056,16.207103477463015
Fixed-speed baseline,Moderate,Elevated,Normal,0.9,5,10.411386148208553,14.778000038759027
Fixed-speed baseline,Moderate,Elevated,Normal,0.9,6,10.637714628816745,12.070337171675504
Fixed-speed baseline,Moderate,Elevated,Normal,0.9,7,10.39376887080411,13.231038794221286
Fixed-speed baseline,Moderate,Elevated,Normal,0.9,8,10.248450828070093,16.425671150390258
Fixed-speed baseline,Moderate,Elevated,Normal,0.9,9,9.811422716830537,16.728001407453938
Fixed-speed baseline,Moderate,Elevated,Normal,0.9,10,11.466902695402005,14.472890942711027
Fixed-speed baseline,Moderate,Elevated,Elevated,1.3453624047073711,1,12.029099822079557,16.90314037063751
Fixed-speed baseline,Moderate,Elevated,Elevated,1.3453624047073711,2,12.114097478514932,17.864475093521683
Fixed-speed baseline,Moderate,Elevated,Elevated,1.3453624047073711,3,10.284246371914929,13.265369393246619
Fixed-speed baseline,Moderate,Elevated,Elevated,1.3453624047073711,4,9.709353348656169,13.0654845865818
Fixed-speed baseline,Moderate,Elevated,Elevated,1.3453624047073711,5,11.303400931298242,15.303924592338225
Fixed-speed baseline,Moderate,Elevated,Elevated,1.3453624047073711,6,11.178217361384082,17.77135557087218
Fixed-speed baseline,Moderate,Elevated,Elevated,1.3453624047073711,7,14.344003938755813,16.787599242883857
Fixed-speed baseline,Moderate,Elevated,Elevated,1.3453624047073711,8,10.456482496064424,18.410447034376148
Fixed-speed baseline,Moderate,Elevated,Elevated,1.3453624047073711,9,9.832907837630744,15.89172556251564
Fixed-speed baseline,Moderate,Elevated,Elevated,1.3453624047073711,10,10.369915339085287,18.16805206495427
Fixed-speed baseline,Moderate,Elevated,High,2.2847319317591723,1,16.069242136435623,18.394436353179934
Fixed-speed baseline,Moderate,Elevated,High,2.2847319317591723,2,14.474299101185444,22.917770493501628
Fixed-speed baseline,Moderate,Elevated,High,2.2847319317591723,3,16.244208181840904,20.21787875288224
Fixed-speed baseline,Moderate,Elevated,High,2.2847319317591723,4,15.812630015515152,19.18226312589071
Fixed-speed baseline,Moderate,Elevated,High,2.2847319317591723,5,15.71893497068503,22.61402303135057
Fixed-speed baseline,Moderate,Elevated,High,2.2847319317591723,6,16.96206119666048,15.34267452153284
Fixed-speed baseline,Moderate,Elevated,High,2.2847319317591723,7,16.1346281503446,22.393630639150842
Fixed-speed baseline,Moderate,Elevated,High,2.2847319317591723,8,17.97405904642112,16.0283852479232
Fixed-speed baseline,Moderate,Elevated,High,2.2847319317591723,9,13.9353953953445,15.940495568047517
Fixed-speed baseline,Moderate,Elevated,High,2.2847319317591723,10,15.040321967079564,19.98349901923701
Fixed-speed baseline,Moderate,High,Low,2.3021728866442674,1,18.666465128001242,18.30300169994888
Fixed-speed baseline,Moderate,High,Low,2.3021728866442674,2,13.83107182653427,16.731243918414926
Fixed-speed baseline,Moderate,High,Low,2.3021728866442674,3,15.547226446479376,19.10205007656138
Fixed-speed baseline,Moderate,High,Low,2.3021728866442674,4,15.388996538353318,19.57446562466291
Fixed-speed baseline,Moderate,High,Low,2.3021728866442674,5,16.222934183791025,18.9885200160552
Fixed-speed baseline,Moderate,High,Low,2.3021728866442674,6,17.983045507209706,21.826547811219676
Fixed-speed baseline,Moderate,High,Low,2.3021728866442674,7,15.1346960779369,19.509169455615975
Fixed-speed baseline,Moderate,High,Low,2.3021728866442674,8,17.507821287244838,17.852386819008547
Fixed-speed baseline,Moderate,High,Low,2.3021728866442674,9,16.66228189281649,15.890085828878817
Fixed-speed baseline,Moderate,High,Low,2.3021728866442674,10,13.795527740332966,22.646624311670262
Fixed-speed baseline,Moderate,High,Reduced,1.9924858845171274,1,12.26117781112423,15.8335217502125
Fixed-speed baseline,Moderate,High,Reduced,1.9924858845171274,2,15.378586746017884,20.75903391086941
Fixed-speed baseline,Moderate,High,Reduced,1.9924858845171274,3,15.619140572055823,16.99785035212805
Fixed-speed baseline,Moderate,High,Reduced,1.9924858845171274,4,15.3019530516719,19.385973072508005
Fixed-speed baseline,Moderate,High,Reduced,1.9924858845171274,5,13.230434555401597,18.04363254343484
Fixed-speed baseline,Moderate,High,Reduced,1.9924858845171274,6,17.62456553303878,12.895377851259768
Fixed-speed baseline,Moderate,High,Reduced,1.9924858845171274,7,16.750326709922724,22.358963812873164
Fixed-speed baseline,Moderate,High,Reduced,1.9924858845171274,8,13.069369002837059,12.646483969460187
Fixed-speed baseline,Moderate,High,Reduced,1.9924858845171274,9,13.865737352963066,20.42929123298519
Fixed-speed baseline,Moderate,High,Reduced,1.9924858845171274,10,14.626361873989572,17.161890308740265
Fixed-speed baseline,Moderate,High,Normal,1.9,1,15.749745184372951,22.63473312893341
Fixed-speed baseline,Moderate,High,Normal,1.9,2,13.055472195010955,20.086287457069968
Fixed-speed baseline,Moderate,High,Normal,1.9,3,13.816623821007509,14.886908000848026
Fixed-speed baseline,Moderate,High,Normal,1.9,4,11.009290667676384,17.41404144509165
Fixed-speed baseline,Moderate,High,Normal,1.9,5,12.80015105189847,14.656850740126634
Fixed-speed baseline,Moderate,High,Normal,1.9,6,11.62370856235972,13.934964390321474
Fixed-speed baseline,Moderate,High,Normal,1.9,7,14.341744625578349,16.176629743834862
Fixed-speed baseline,Moderate,High,Normal,1.9,8,11.564821753441155,21.720121723968507
